RunNum  Good_i3  Good_it  LiveTime(s) ActiveStrings   ActiveDoms     ActiveInIce        OutDir                                                  Comment(s)
         (1=good 0=bad)  
122205     1        0        28803.0           86          5393         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0418/Run00122205/    IC86_2013 24hr test run
122206     1        0        28803.0           86          5393         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0418/Run00122206/    IC86_2013 24hr test run
122207     1        0        28803.0           86          5393         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0419/Run00122207/    IC86_2013 24hr test run
122278     1        1        2375.3           86          5393         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0502/Run00122278/    
122282     1        1        28801.73           86          5393         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0502/Run00122282/    
122283     1        1        28801.95           86          5393         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0502/Run00122283/    
122284     1        1        1442.18           86          5393         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0503/Run00122284/    
122285     1        1        28801.85           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0503/Run00122285/    
122286     1        1        28802.17           86          5393         5050          /data/exp/IceCube/2013/filtered/level2pass2a/0503/Run00122286/    
122287     1        1        28804.55           86          5392         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0503/Run00122287/    
122288     1        1        28802.05           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0504/Run00122288/    
122289     1        1        28801.91           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0504/Run00122289/    
122290     1        1        28802.6           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0504/Run00122290/    
122291     1        1        28802.24           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0505/Run00122291/    
122292     1        1        28801.81           86          5388         5045          /data/exp/IceCube/2013/filtered/level2pass2a/0505/Run00122292/    
122295     1        1        2907.92           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0505/Run00122295/    
122299     1        1        3588.35           85          5334         4991          /data/exp/IceCube/2013/filtered/level2pass2a/0505/Run00122299/    
122300     1        1        28802.24           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0505/Run00122300/    
122301     1        1        28802.4           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0506/Run00122301/    
122302     1        1        28801.65           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0506/Run00122302/    
122303     1        1        28801.66           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0506/Run00122303/    
122304     1        1        28802.34           86          5393         5050          /data/exp/IceCube/2013/filtered/level2pass2a/0507/Run00122304/    
122305     1        1        28801.95           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0507/Run00122305/    
122306     1        1        28801.44           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0507/Run00122306/    
122307     1        1        8842.56           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0508/Run00122307/    
122315     1        1        3591.94           85          5338         4995          /data/exp/IceCube/2013/filtered/level2pass2a/0508/Run00122315/    
122316     1        1        28802.1           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0508/Run00122316/    
122317     1        1        28802.18           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0508/Run00122317/    
122318     1        1        28801.97           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0509/Run00122318/    
122321     1        1        28803.48           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0509/Run00122321/    
122322     1        1        28801.91           86          5393         5050          /data/exp/IceCube/2013/filtered/level2pass2a/0509/Run00122322/    
122323     1        1        25853.58           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0510/Run00122323/    
122330     1        1        3554.65           85          5335         4992          /data/exp/IceCube/2013/filtered/level2pass2a/0510/Run00122330/    
122331     1        1        28798.58           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0510/Run00122331/    
122332     1        1        28801.55           86          5393         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0510/Run00122332/    
122333     1        1        28803.7           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0511/Run00122333/    
122334     1        1        28801.77           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0511/Run00122334/    
122335     1        1        28801.88           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0511/Run00122335/    
122336     1        1        28802.57           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0512/Run00122336/    
122337     1        1        28802.23           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0512/Run00122337/    
122338     1        1        28801.85           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0512/Run00122338/    
122339     1        1        28801.88           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0513/Run00122339/    
122342     1        1        28801.33           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0513/Run00122342/    
122343     1        1        5275.11           86          5223         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0513/Run00122343/    
122344     1        1        4960.75           86          5242         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0513/Run00122344/    
122345     1        1        28802.07           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0513/Run00122345/    
122346     1        1        28801.99           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0514/Run00122346/    
122347     1        1        28802.08           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0514/Run00122347/    
122348     1        1        28802.24           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0514/Run00122348/    
122349     1        1        28800.28           86          5391         5048          /data/exp/IceCube/2013/filtered/level2pass2a/0515/Run00122349/    
122350     1        1        28802.19           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0515/Run00122350/    
122351     1        1        28801.77           85          5334         4991          /data/exp/IceCube/2013/filtered/level2pass2a/0515/Run00122351/    
122352     1        1        28798.38           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0516/Run00122352/    
122353     1        1        28802.12           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0516/Run00122353/    
122354     1        1        28802.51           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0516/Run00122354/    
122355     1        1        28801.98           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0517/Run00122355/    
122356     1        1        28801.67           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0517/Run00122356/    
122357     1        1        28802.24           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0517/Run00122357/    
122358     1        1        28802.22           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0518/Run00122358/    
122359     1        1        28801.85           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0518/Run00122359/    
122360     1        1        28802.12           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0518/Run00122360/    
122361     1        1        28801.64           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0519/Run00122361/    
122363     1        1        28801.3           86          5393         5050          /data/exp/IceCube/2013/filtered/level2pass2a/0519/Run00122363/    
122364     1        1        28801.98           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0519/Run00122364/    
122365     1        1        28802.05           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0520/Run00122365/    
122366     1        1        28801.59           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0520/Run00122366/    
122367     1        1        28801.79           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0520/Run00122367/    
122368     1        1        11692.09           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0521/Run00122368/    
122369     1        1        19025.38           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0521/Run00122369/    
122370     1        1        1502.29           86          5346         5003          /data/exp/IceCube/2013/filtered/level2pass2a/0521/Run00122370/    
122371     1        1        28799.0           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0521/Run00122371/    
122372     1        1        28801.4           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0522/Run00122372/    
122373     1        1        28802.23           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0522/Run00122373/    
122374     1        1        26371.59           86          5394         5051          /data/exp/IceCube/2013/filtered/level2pass2a/0522/Run00122374/    Validated manually. Has lost files.
