RunNum  Good_i3  Good_it  LiveTime(s) ActiveStrings   ActiveDoms     ActiveInIce        OutDir                                                  Comment(s)
128005     1        1        1052.8           84          5275         4932          /data/exp/IceCube/2016/filtered/level2pass2a/0605/Run00128005/    
128007     1        1        26957.35           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0605/Run00128007/    
128008     1        1        28809.11           86          5392         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0606/Run00128008/    
128009     1        1        14479.27           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0606/Run00128009/    
128010     1        1        28768.69           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0606/Run00128010/    
128011     1        1        28812.24           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0607/Run00128011/    
128012     1        1        28808.91           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0607/Run00128012/    
128013     1        1        28805.41           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0607/Run00128013/    
128014     1        1        14657.48           86          5392         5049          /data/exp/IceCube/2016/filtered/level2pass2a/0608/Run00128014/    
128015     1        1        1483.06           84          5275         4932          /data/exp/IceCube/2016/filtered/level2pass2a/0608/Run00128015/    
128018     1        1        610.53           85          5333         4990          /data/exp/IceCube/2016/filtered/level2pass2a/0608/Run00128018/    
128019     1        1        4720.14           86          5222         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0608/Run00128019/    
128020     1        1        4781.48           86          5241         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0608/Run00128020/    
128021     1        1        602.58           86          5392         5049          /data/exp/IceCube/2016/filtered/level2pass2a/0608/Run00128021/    
128022     1        1        28741.21           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0608/Run00128022/    
128023     1        1        28769.98           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0608/Run00128023/    
128024     1        1        28804.08           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0609/Run00128024/    
128025     1        1        28804.43           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0609/Run00128025/    
128026     1        1        28806.04           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0609/Run00128026/    
128027     1        1        28761.88           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0610/Run00128027/    
128028     1        1        28804.79           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0610/Run00128028/    
128029     1        1        28806.69           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0610/Run00128029/    
128030     1        1        28805.9           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0611/Run00128030/    
128031     1        1        28766.44           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0611/Run00128031/    
128032     1        1        27130.61           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0611/Run00128032/    
128034     1        1        28739.95           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0612/Run00128034/    
128035     1        1        28805.55           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0612/Run00128035/    
128036     1        1        28805.61           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0612/Run00128036/    
128037     1        1        28806.94           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0613/Run00128037/    
128038     1        1        22634.31           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0613/Run00128038/    
128046     1        1        892.46           86          5361         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0613/Run00128046/    
128047     1        1        28755.65           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0613/Run00128047/    
128048     1        1        28348.31           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0614/Run00128048/    
128064     1        1        603.34           86          5361         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0614/Run00128064/    
128065     1        1        28760.53           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0614/Run00128065/    
128066     1        1        28765.17           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0614/Run00128066/    
128067     1        1        28804.93           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0615/Run00128067/    
128068     1        1        28804.39           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0615/Run00128068/    
128069     1        1        28805.52           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0615/Run00128069/    
128070     1        1        28764.06           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0616/Run00128070/    
128071     1        1        1901.37           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0616/Run00128071/    
128099     1        1        615.26           8          815         472          /data/exp/IceCube/2016/filtered/level2pass2a/0616/Run00128099/    
128102     1        1        603.57           21          1583         1240          /data/exp/IceCube/2016/filtered/level2pass2a/0616/Run00128102/    
128103     1        1        1583.67           29          2052         1709          /data/exp/IceCube/2016/filtered/level2pass2a/0616/Run00128103/    
128105     1        1        602.3           42          2808         2465          /data/exp/IceCube/2016/filtered/level2pass2a/0616/Run00128105/    
128130     1        1        1083.17           73          4629         4286          /data/exp/IceCube/2016/filtered/level2pass2a/0616/Run00128130/    
128131     1        1        2334.09           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0616/Run00128131/    
128132     1        1        19506.77           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0616/Run00128132/    
128133     1        1        28745.13           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0616/Run00128133/    
128134     1        1        28805.59           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0617/Run00128134/    
128135     1        1        28805.53           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0617/Run00128135/    
128136     1        1        28805.74           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0617/Run00128136/    
128137     1        1        28764.83           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0618/Run00128137/    
128138     1        1        28804.16           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0618/Run00128138/    
128139     1        1        28805.7           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0618/Run00128139/    
128140     1        1        28783.92           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0619/Run00128140/    
128141     1        1        28768.26           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0619/Run00128141/    
128142     1        1        28807.47           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0619/Run00128142/    
128143     1        1        28805.68           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0620/Run00128143/    
128144     1        1        28805.78           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0620/Run00128144/    
128145     1        1        28764.76           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0620/Run00128145/    
128146     1        1        28804.01           86          5392         5049          /data/exp/IceCube/2016/filtered/level2pass2a/0621/Run00128146/    
128147     1        1        6977.94           86          5392         5049          /data/exp/IceCube/2016/filtered/level2pass2a/0621/Run00128147/    
128155     1        1        1630.68           85          5329         4986          /data/exp/IceCube/2016/filtered/level2pass2a/0621/Run00128155/    
128156     1        1        28762.53           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0621/Run00128156/    
128157     1        1        28750.27           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0621/Run00128157/    
128158     1        1        28805.45           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0622/Run00128158/    
128159     1        1        28805.68           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0622/Run00128159/    
128160     1        1        28768.84           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0622/Run00128160/    
128161     1        1        28762.04           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0623/Run00128161/    
128162     1        1        28805.62           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0623/Run00128162/    
128163     1        1        28805.48           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0623/Run00128163/    
128164     1        1        28806.86           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0624/Run00128164/    
128165     1        1        28765.37           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0624/Run00128165/    
128166     1        1        7683.23           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0624/Run00128166/    
128171     1        1        3774.77           85          5333         4990          /data/exp/IceCube/2016/filtered/level2pass2a/0625/Run00128171/    
128172     1        1        28758.16           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0625/Run00128172/    
128173     1        1        28803.89           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0625/Run00128173/    
128174     1        1        28764.51           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0625/Run00128174/    
128175     1        1        28771.08           86          5392         5049          /data/exp/IceCube/2016/filtered/level2pass2a/0626/Run00128175/    
128176     1        1        28805.57           86          5392         5049          /data/exp/IceCube/2016/filtered/level2pass2a/0626/Run00128176/    
128177     1        1        28805.61           86          5392         5049          /data/exp/IceCube/2016/filtered/level2pass2a/0626/Run00128177/    
128178     1        1        28761.8           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0627/Run00128178/    
128179     1        1        28806.12           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0627/Run00128179/    
128180     1        1        28804.9           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0627/Run00128180/    
128181     1        1        28806.27           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0628/Run00128181/    
128182     1        1        28767.69           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0628/Run00128182/    
128183     1        1        28806.14           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0628/Run00128183/    
128184     1        1        28807.22           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0629/Run00128184/    
128185     1        1        9916.03           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0629/Run00128185/    
128186     1        1        3408.93           85          5333         4990          /data/exp/IceCube/2016/filtered/level2pass2a/0629/Run00128186/    
128187     1        1        28759.25           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0629/Run00128187/    
128188     1        1        28764.64           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0629/Run00128188/    
128189     1        1        28810.68           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0630/Run00128189/    
128190     1        1        28808.77           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0630/Run00128190/    
128191     1        1        28809.56           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0630/Run00128191/    
128192     1        1        28739.39           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0701/Run00128192/    
128193     1        1        28803.75           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0701/Run00128193/    
128194     1        1        28805.47           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0701/Run00128194/    
128195     1        1        28805.08           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0702/Run00128195/    
128196     1        1        28767.57           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0702/Run00128196/    
128197     1        1        28807.63           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0702/Run00128197/    
128198     1        1        28806.75           86          5392         5049          /data/exp/IceCube/2016/filtered/level2pass2a/0703/Run00128198/    
128199     1        1        28808.21           86          5392         5049          /data/exp/IceCube/2016/filtered/level2pass2a/0703/Run00128199/    
128200     1        1        28732.52           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0703/Run00128200/    
128201     1        1        28803.99           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0704/Run00128201/    
128202     1        1        28802.1           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0704/Run00128202/    
128203     1        1        28806.64           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0704/Run00128203/    
128204     1        1        28768.57           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0705/Run00128204/    
128205     1        1        28805.31           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0705/Run00128205/    
128206     1        1        28805.65           86          5392         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0705/Run00128206/    
128207     1        1        28807.29           86          5392         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0706/Run00128207/    
128208     1        1        28761.95           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0706/Run00128208/    
128209     1        1        28809.28           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0706/Run00128209/    
128210     1        1        28805.4           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0707/Run00128210/    
128211     1        1        28785.0           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0707/Run00128211/    
128212     1        1        28768.45           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0707/Run00128212/    
128213     1        1        28809.64           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0708/Run00128213/    
128214     1        1        28805.16           86          5392         5049          /data/exp/IceCube/2016/filtered/level2pass2a/0708/Run00128214/    
128215     1        1        28804.71           86          5392         5049          /data/exp/IceCube/2016/filtered/level2pass2a/0708/Run00128215/    
128216     1        1        28734.53           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0709/Run00128216/    
128217     1        1        28787.46           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0709/Run00128217/    
128218     1        1        4874.31           86          5222         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0709/Run00128218/    
128219     1        1        4673.72           86          5241         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0709/Run00128219/    
128220     1        1        603.93           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0710/Run00128220/    
128221     1        1        28775.19           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0710/Run00128221/    
128222     1        1        28767.84           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0710/Run00128222/    
128223     1        1        28804.2           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0710/Run00128223/    
128224     1        1        28805.5           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0711/Run00128224/    
128225     1        1        28806.56           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0711/Run00128225/    
128226     1        1        28761.62           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0711/Run00128226/    
128227     1        1        28810.08           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0712/Run00128227/    
128228     1        1        28804.42           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0712/Run00128228/    
128229     1        1        28808.04           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0712/Run00128229/    
128230     1        1        28766.28           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0713/Run00128230/    
128231     1        1        28806.48           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0713/Run00128231/    
128232     1        1        28806.31           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0713/Run00128232/    
128233     1        1        28805.58           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0714/Run00128233/    
128234     1        1        28765.34           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0714/Run00128234/    
128235     1        1        28805.6           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0714/Run00128235/    
128236     1        1        28807.25           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0715/Run00128236/    
128237     1        1        28806.56           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0715/Run00128237/    
128238     1        1        28770.34           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0715/Run00128238/    
128239     1        1        28812.14           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0716/Run00128239/    
128240     1        1        28806.01           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0716/Run00128240/    
128241     1        1        28780.53           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0716/Run00128241/    
128242     1        1        28758.71           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0717/Run00128242/    
128243     1        1        28803.97           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0717/Run00128243/    
128244     1        1        28805.52           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0717/Run00128244/    
128245     1        1        28804.05           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0718/Run00128245/    
128246     1        1        28763.06           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0718/Run00128246/    
128247     1        1        28809.47           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0718/Run00128247/    
128248     1        1        28805.75           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0719/Run00128248/    
128249     1        1        28805.08           86          5392         5049          /data/exp/IceCube/2016/filtered/level2pass2a/0719/Run00128249/    
128250     1        1        28770.31           86          5392         5049          /data/exp/IceCube/2016/filtered/level2pass2a/0719/Run00128250/    
128251     1        1        28804.98           86          5392         5049          /data/exp/IceCube/2016/filtered/level2pass2a/0720/Run00128251/    
128252     1        1        28807.38           86          5392         5049          /data/exp/IceCube/2016/filtered/level2pass2a/0720/Run00128252/    
128253     1        1        28813.12           86          5392         5049          /data/exp/IceCube/2016/filtered/level2pass2a/0720/Run00128253/    
128254     1        1        28735.03           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0721/Run00128254/    
128255     1        1        28805.65           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0721/Run00128255/    
128256     1        1        28811.86           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0721/Run00128256/    
128257     1        1        28806.92           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0722/Run00128257/    
128258     1        1        28763.61           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0722/Run00128258/    
128259     1        1        28805.54           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0722/Run00128259/    
128260     1        1        28806.1           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0723/Run00128260/    
128261     1        1        28808.04           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0723/Run00128261/    
128262     1        1        28763.48           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0723/Run00128262/    
128263     1        1        28805.66           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0724/Run00128263/    
128264     1        1        28807.06           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0724/Run00128264/    
128265     1        1        28807.05           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0724/Run00128265/    
128266     1        1        28762.55           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0725/Run00128266/    
128267     1        1        28807.3           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0725/Run00128267/    
128268     1        1        12263.56           86          5385         5042          /data/exp/IceCube/2016/filtered/level2pass2a/0725/Run00128268/    
128269     1        1        602.29           85          5333         4990          /data/exp/IceCube/2016/filtered/level2pass2a/0725/Run00128269/    
128271     1        1        28766.52           86          5392         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0725/Run00128271/    
128272     1        1        28771.71           86          5392         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0726/Run00128272/    
128273     1        1        19726.17           86          5392         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0726/Run00128273/    
128274     1        1        602.05           86          5240         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0726/Run00128274/    
128275     1        1        602.08           86          5221         5049          /data/exp/IceCube/2016/filtered/level2pass2a/0726/Run00128275/    
128276     1        1        601.72           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0726/Run00128276/    
128277     1        1        28764.83           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0726/Run00128277/    
128278     1        1        28768.43           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0727/Run00128278/    
128279     1        1        22344.27           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0727/Run00128279/    
128280     1        1        28773.5           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0727/Run00128280/    
128281     1        1        28807.15           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0728/Run00128281/    
128282     1        1        28805.46           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0728/Run00128282/    
128283     1        1        28807.28           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0728/Run00128283/    
128284     1        1        28772.33           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0729/Run00128284/    
128285     1        1        28804.55           86          5393         5050          /data/exp/IceCube/2016/filtered/level2pass2a/0729/Run00128285/    
128286     1        1        28803.46           86          5392         5049          /data/exp/IceCube/2016/filtered/level2pass2a/0729/Run00128286/    
128287     1        1        28804.73           86          5392         5049          /data/exp/IceCube/2016/filtered/level2pass2a/0730/Run00128287/    
128288     1        1        28770.23           86          5391         5048          /data/exp/IceCube/2016/filtered/level2pass2a/0730/Run00128288/    
128289     1        1        28805.51           86          5391         5048          /data/exp/IceCube/2016/filtered/level2pass2a/0730/Run00128289/    
128290     1        1        28805.46           86          5391         5048          /data/exp/IceCube/2016/filtered/level2pass2a/0731/Run00128290/    
